Id,PostTypeId,PostType,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
120358,1,Question,3/20/2023 9:33,0,1748,<machine-learning><nlp><transformer><attention-mechanism>,2,
120359,1,Question,3/20/2023 10:09,1,536,<multiclass-classification><class-imbalance><imbalanced-learn>,1,
120360,2,Answer,3/20/2023 10:28,1,,,,
120361,1,Question,3/20/2023 12:51,0,45,<hyperparameter-tuning><mlops><automl>,0,
120362,1,Question,3/20/2023 12:57,0,18,<machine-learning><deep-learning><neural-network><image-classification><pytorch>,0,
120363,2,Answer,3/20/2023 12:58,1,,,,
120364,2,Answer,3/20/2023 13:10,0,,,,
120365,1,Question,3/20/2023 13:30,0,62,<machine-learning><classification><transfer-learning><binary-classification>,1,
120366,2,Answer,3/20/2023 13:36,0,,,,
120367,1,Question,3/20/2023 14:04,1,76,<scikit-learn><dataset><clustering><mutual-information><data-drift>,1,
120368,1,Question,3/20/2023 14:54,0,37,<data><preprocessing>,1,
120369,2,Answer,3/20/2023 14:59,1,,,,
120370,2,Answer,3/20/2023 15:06,1,,,,
120371,1,Question,3/20/2023 15:30,1,139,<gan><generative-models><cyclegan>,2,
120373,2,Answer,3/20/2023 15:54,0,,,,
120374,1,Question,3/20/2023 16:44,3,933,<machine-learning><nlp><gpt>,1,
120375,1,Question,3/20/2023 16:59,0,255,<python><jupyter><anaconda><conda>,0,
120376,1,Question,3/20/2023 17:33,0,13,<predictive-modeling><bayesian><probability-calibration>,0,
120378,1,Question,3/20/2023 18:15,0,36,<machine-learning>,1,
120379,2,Answer,3/20/2023 18:56,6,,,,
120380,2,Answer,3/20/2023 21:02,0,,,,
120381,2,Answer,3/20/2023 21:26,0,,,,
120382,1,Question,3/20/2023 22:40,0,73,<machine-learning><deep-learning>,0,
120383,1,Question,3/20/2023 22:40,0,10,<deep-learning><dataset><computer-vision>,0,
120384,1,Question,3/21/2023 0:23,0,12,<neural-network><computer-vision><object-detection><faster-rcnn>,0,
120385,1,Question,3/21/2023 0:59,0,21,<machine-learning><attention-mechanism><sequence>,0,
120387,2,Answer,3/21/2023 7:21,0,,,,
120388,1,Question,3/21/2023 10:37,0,36,<python><forecast>,0,
120389,1,Question,3/21/2023 12:25,1,18,<machine-learning><autoencoder><generative-models>,0,
120390,1,Question,3/21/2023 13:56,0,46,<scikit-learn><bayesian><naive-bayes-algorithim>,1,
120391,2,Answer,3/21/2023 17:49,1,,,,
120392,1,Question,3/21/2023 21:21,0,26,<neural-network><time-series>,1,
120393,1,Question,3/22/2023 0:23,0,31,<predictive-modeling><statistics><bayesian>,0,
120394,1,Question,3/22/2023 0:35,1,44,<nlp>,1,
120395,1,Question,3/22/2023 0:50,0,20,<machine-learning>,0,
120396,1,Question,3/22/2023 2:31,0,467,<python-3.x>,0,
120397,2,Answer,3/22/2023 4:20,0,,,,
120398,1,Question,3/22/2023 4:38,0,23,<sentiment-analysis><lda>,0,
120399,1,Question,3/22/2023 5:17,0,32,<machine-learning><python><tensorflow><lstm><rnn>,0,
120400,1,Question,3/22/2023 5:57,0,136,<pytorch><image-preprocessing>,0,
120401,1,Question,3/22/2023 8:47,0,35,<reinforcement-learning><q-learning><dqn>,0,
120402,1,Question,3/22/2023 9:36,0,20,<deep-learning><nlp><bert><similarity>,0,
120403,1,Question,3/22/2023 10:23,2,106,<data-imputation><target-encoding>,1,
120404,2,Answer,3/22/2023 11:15,1,,,,
120405,2,Answer,3/22/2023 11:39,1,,,,
120406,1,Question,3/22/2023 13:57,0,6,<classification><chatbot>,0,
120407,2,Answer,3/22/2023 14:27,0,,,,
120408,1,Question,3/22/2023 15:47,0,10,<nlp><word-embeddings>,0,
120409,1,Question,3/22/2023 16:30,0,22,<machine-learning><time-series>,0,
120410,1,Question,3/22/2023 16:41,0,28,<time-series><lstm><forecasting><multi-output>,0,
120413,2,Answer,3/22/2023 17:34,2,,,,
120414,2,Answer,3/22/2023 17:52,0,,,,
120415,1,Question,3/22/2023 18:36,1,13,<machine-learning><nlp><machine-learning-model>,0,
120416,2,Answer,3/22/2023 18:59,1,,,,
120417,1,Question,3/22/2023 21:36,0,234,<reinforcement-learning><openai-gym>,1,
120418,2,Answer,3/22/2023 21:51,1,,,,
120419,1,Question,3/23/2023 4:12,0,30,<machine-learning><state-of-the-art>,0,
120421,2,Answer,3/23/2023 6:35,-1,,,,
120422,1,Question,3/23/2023 7:29,3,389,<word-embeddings>,0,
120423,1,Question,3/23/2023 7:42,0,188,<cnn><opencv>,0,
120425,1,Question,3/23/2023 8:55,0,19,<r>,0,
120426,1,Question,3/23/2023 8:57,15,1511,<descriptive-statistics><search><anonymization><counts><privacy>,5,
120427,2,Answer,3/23/2023 10:08,0,,,,
120428,1,Question,3/23/2023 10:13,0,87,<cross-validation>,1,
120430,1,Question,3/23/2023 11:04,0,33,<python>,0,
120431,1,Question,3/23/2023 11:14,0,32,<prophet>,0,
120432,2,Answer,3/23/2023 12:49,16,,,,
120433,1,Question,3/23/2023 13:05,0,16,<deep-learning><neural-network><cnn><convolutional-neural-network><preprocessing>,0,
120434,2,Answer,3/23/2023 13:21,1,,,,
120435,1,Question,3/23/2023 13:53,0,18,<machine-learning><classification><dataset><logistic-regression><linear-programming>,0,
120436,1,Question,3/23/2023 14:38,0,52,<visualization>,0,
120437,1,Question,3/23/2023 15:29,1,20,<scikit-learn><regression><beginner>,1,
120438,2,Answer,3/23/2023 15:50,0,,,,
120439,2,Answer,3/23/2023 16:02,0,,,,
120440,1,Question,3/23/2023 16:26,0,43,<machine-learning><machine-learning-model><algorithms><multilabel-classification><model-selection>,0,
120444,2,Answer,3/23/2023 21:28,0,,,,
120445,1,Question,3/23/2023 21:44,0,26,<deep-learning>,0,
120446,1,Question,3/23/2023 22:25,0,20,<feature-selection><feature-engineering>,0,
120447,2,Answer,3/23/2023 22:30,7,,,,
120449,1,Question,3/24/2023 2:57,0,17,<machine-learning><deep-learning><neural-network>,0,
120450,2,Answer,3/24/2023 3:06,0,,,,
120451,1,Question,3/24/2023 4:34,1,49,<transformer><softmax>,1,
120454,2,Answer,3/24/2023 9:05,1,,,,
120455,2,Answer,3/24/2023 9:19,1,,,,
120456,2,Answer,3/24/2023 12:14,7,,,,
120458,1,Question,3/24/2023 12:41,0,17,<algorithms><methods>,0,
120459,1,Question,3/24/2023 14:29,0,49,<machine-learning><tensorflow><regression>,1,
120460,2,Answer,3/24/2023 15:12,1,,,,
120461,1,Question,3/24/2023 15:17,0,75,<cross-validation><data-leakage><stacking>,1,
120462,2,Answer,3/24/2023 15:21,1,,,,
120463,1,Question,3/24/2023 15:27,0,12,<classification><nlp>,0,
120464,2,Answer,3/24/2023 15:39,1,,,,
120465,1,Question,3/24/2023 15:43,0,21,<python><deep-learning><time-series><data-mining><mlp>,0,
120466,1,Question,3/24/2023 18:03,0,59,<classification><class-imbalance><smote><imbalanced-data><multi-output>,0,
120467,2,Answer,3/24/2023 18:57,2,,,,
120468,1,Question,3/24/2023 19:10,0,23,<python><image-classification><image-preprocessing>,0,
120469,1,Question,3/24/2023 19:24,0,284,<classification><keras><transformer><binary><numerical>,0,
120470,1,Question,3/24/2023 20:11,1,26,<decision-trees><xgboost>,1,
120471,2,Answer,3/24/2023 21:16,0,,,,
120472,1,Question,3/24/2023 22:38,0,45,<pca>,1,
120473,1,Question,3/24/2023 23:36,0,35,<python><cross-validation><multilabel-classification><probability>,0,
120474,2,Answer,3/25/2023 1:07,1,,,,
120475,1,Question,3/25/2023 1:22,0,348,<python><regression><data><linear-regression><data-analysis>,1,
120476,1,Question,3/25/2023 3:26,0,28,<python><predictive-modeling><data-science-model><feature-extraction><data-analysis>,0,
120477,1,Question,3/25/2023 10:31,0,39,<machine-learning><nlp>,0,
120478,2,Answer,3/25/2023 13:01,0,,,,
120479,1,Question,3/25/2023 13:01,2,211,<time-series><lstm><rnn><forecasting><state-of-the-art>,4,
120480,1,Question,3/25/2023 13:12,0,28,<time-series><clustering><dynamic-time-warping>,0,
120481,2,Answer,3/25/2023 17:11,0,,,,
120482,1,Question,3/25/2023 17:50,0,19,<machine-learning><machine-learning-model>,0,
120483,1,Question,3/25/2023 22:21,0,90,<python><tensorflow><convolutional-neural-network>,1,
120484,1,Question,3/25/2023 23:20,1,92,<kaggle>,1,
120485,2,Answer,3/25/2023 23:20,2,,,,
120486,2,Answer,3/26/2023 1:15,0,,,,
120487,1,Question,3/26/2023 2:15,0,13,<forecast>,0,
120488,1,Question,3/26/2023 7:01,0,49,<deep-learning><tensorflow><object-detection>,1,
120489,2,Answer,3/26/2023 11:07,0,,,,
120490,1,Question,3/26/2023 14:56,0,8,<feature-engineering>,0,
120491,1,Question,3/26/2023 15:39,1,127,<bayesian-networks><probabilistic-programming>,1,
120492,1,Question,3/26/2023 15:50,0,129,<scikit-learn><data><training>,0,
120494,1,Question,3/26/2023 17:14,0,65,<machine-learning><recommender-system><similarity>,1,
120495,1,Question,3/26/2023 17:24,0,21,<dataset>,1,
120496,1,Question,3/26/2023 17:26,0,28,<machine-learning><reinforcement-learning><actor-critic>,0,
120497,1,Question,3/26/2023 18:33,0,26,<dataset><training><labelling>,0,
120498,2,Answer,3/26/2023 19:06,0,,,,
120500,1,Question,3/26/2023 19:50,0,25,<data-cleaning><categorical-data><missing-data>,1,
120501,2,Answer,3/26/2023 21:07,0,,,,
120502,1,Question,3/26/2023 23:57,0,49,<keras><tensorflow><openai-gym>,0,
120503,1,Question,3/27/2023 0:01,0,11,<convolutional-neural-network>,0,
120504,1,Question,3/27/2023 0:39,2,1775,<nlp><data-mining><word-embeddings><language-model><gpt>,1,
120507,1,Question,3/27/2023 5:36,0,90,<neural-network>,1,
120508,2,Answer,3/27/2023 5:43,0,,,,
120509,1,Question,3/27/2023 7:00,0,42,<overfitting><text-classification>,1,
120510,2,Answer,3/27/2023 8:51,2,,,,
120511,2,Answer,3/27/2023 9:33,0,,,,
120512,1,Question,3/27/2023 9:48,0,21,<deep-learning><nlp>,0,
120513,1,Question,3/27/2023 10:25,0,10,<convolutional-neural-network><data-science-model><object-detection><yolo><object-recognition>,0,
120514,2,Answer,3/27/2023 10:46,0,,,,
120515,1,Question,3/27/2023 11:55,0,35,<machine-learning>,1,
120516,2,Answer,3/27/2023 11:55,0,,,,
120517,2,Answer,3/27/2023 12:29,0,,,,
120518,1,Question,3/27/2023 14:01,0,11,<time-series><bayesian>,0,
120519,1,Question,3/27/2023 14:16,0,18,<machine-learning><deep-learning><neural-network><time-series><recurrent-neural-network>,0,
120520,2,Answer,3/27/2023 14:18,0,,,,
120521,1,Question,3/27/2023 14:42,0,198,<machine-learning><regression><backpropagation><activation-function>,3,
120522,2,Answer,3/27/2023 15:03,0,,,,
120523,2,Answer,3/27/2023 15:17,0,,,,
120524,2,Answer,3/27/2023 15:25,0,,,,
120525,2,Answer,3/27/2023 16:18,0,,,,
120526,1,Question,3/27/2023 17:51,0,50,<machine-learning><deep-learning><tensorflow><reinforcement-learning>,0,
120527,1,Question,3/27/2023 18:32,0,332,<activation-function>,2,
120528,2,Answer,3/27/2023 19:08,4,,,,
120529,1,Question,3/27/2023 20:09,-1,586,<data><encoding>,1,
120530,1,Question,3/27/2023 20:34,0,27,<image-classification><matplotlib><yolov5>,0,
120531,1,Question,3/28/2023 2:14,0,12,<deep-learning><sequence-to-sequence>,0,
120532,1,Question,3/28/2023 4:42,1,436,<python><deep-learning><transformer><t5>,2,
120533,1,Question,3/28/2023 5:38,0,100,<machine-learning><time-series><lstm><forecasting>,0,
120534,2,Answer,3/28/2023 7:52,0,,,,
120535,1,Question,3/28/2023 9:47,1,71,<python><scikit-learn>,0,
120536,2,Answer,3/28/2023 9:51,0,,,,
120537,1,Question,3/28/2023 9:57,0,37,<clustering><dbscan>,0,
120538,2,Answer,3/28/2023 10:08,0,,,,
120540,2,Answer,3/28/2023 11:26,1,,,,
120541,1,Question,3/28/2023 12:28,0,20,<deep-learning><nlp><elastic-search>,0,
120542,1,Question,3/28/2023 14:34,0,38,<time-series><prophet>,0,
120543,1,Question,3/28/2023 15:22,0,36,<machine-learning><pytorch>,1,
120544,2,Answer,3/28/2023 15:43,0,,,,
120545,1,Question,3/28/2023 16:54,0,7,<machine-learning><machine-learning-model><data-science-model>,0,
120546,2,Answer,3/28/2023 16:58,0,,,,
120547,1,Question,3/28/2023 17:26,0,313,<tensorflow><time-series>,1,
120548,2,Answer,3/28/2023 18:44,1,,,,
120550,1,Question,3/28/2023 20:12,0,14,<python><linear-regression><gradient-descent>,0,
120551,1,Question,3/29/2023 0:17,0,162,<activation-function>,1,
120552,1,Question,3/29/2023 2:18,1,57,<reinforcement-learning><markov-process>,1,
120553,1,Question,3/29/2023 3:08,1,623,<scikit-learn><feature-scaling>,1,
120554,1,Question,3/29/2023 3:54,0,37,<python><scikit-learn><regression><data-science-model><multi-output>,0,
120555,2,Answer,3/29/2023 4:17,0,,,,
120556,1,Question,3/29/2023 4:22,0,18,<python><keras><regression><ann>,0,
120557,1,Question,3/29/2023 4:58,0,98,<neural-network><classification><keras><ensemble>,0,
120558,2,Answer,3/29/2023 6:32,1,,,,
120560,1,Question,3/29/2023 8:31,0,25,<scikit-learn><logistic-regression>,1,
120561,2,Answer,3/29/2023 8:51,2,,,,
120562,1,Question,3/29/2023 9:32,0,22,<machine-learning><time-series><dataset><data-cleaning>,0,
120563,1,Question,3/29/2023 9:37,0,12,<markov-process><graphical-model>,0,
120564,1,Question,3/29/2023 10:23,0,23,<machine-learning><neural-network><clustering><machine-learning-model>,0,
120565,1,Question,3/29/2023 12:25,0,31,<machine-learning><training><overfitting><auc>,1,
120566,2,Answer,3/29/2023 12:51,0,,,,
120567,2,Answer,3/29/2023 15:01,0,,,,
120569,1,Question,3/29/2023 16:40,0,17,<correlation><matrix><pearsons-correlation-coefficient>,0,
120570,1,Question,3/29/2023 18:21,0,16,<python><data-mining><association-rules>,0,
120571,1,Question,3/29/2023 18:45,0,27,<markov-process><graphical-model><markov>,0,
120572,2,Answer,3/29/2023 19:48,0,,,,
120574,1,Question,3/29/2023 20:36,0,1917,<clustering><unsupervised-learning><dbscan><umap>,2,
120575,2,Answer,3/30/2023 5:01,0,,,,
120576,2,Answer,3/30/2023 6:56,0,,,,
120577,2,Answer,3/30/2023 7:10,2,,,,
120578,1,Question,3/30/2023 7:13,0,46,<python><time-series><regression><linear-regression><multi-output>,1,
120580,2,Answer,3/30/2023 7:42,1,,,,
120581,1,Question,3/30/2023 7:44,0,26,<deep-learning><embeddings><lda><voice>,0,
120582,1,Question,3/30/2023 7:58,0,38,<deep-learning><voice><speaker>,0,
120583,1,Question,3/30/2023 8:28,3,1581,<jupyter><aws><sagemaker>,2,
120584,2,Answer,3/30/2023 8:50,1,,,,
120585,1,Question,3/30/2023 11:50,0,71,<cross-validation><overfitting><bias><model-evaluations><rmse>,1,
120586,1,Question,3/30/2023 12:10,0,13,<nlp><text-mining><word-embeddings>,0,
120587,2,Answer,3/30/2023 13:02,0,,,,
120588,1,Question,3/30/2023 13:58,1,29,<machine-learning><dataset><data><similarity><image-size>,1,
120589,1,Question,3/30/2023 15:31,0,29,<neural-network><classification><features>,1,
120590,2,Answer,3/30/2023 15:38,3,,,,
120591,1,Question,3/30/2023 16:18,1,47,<preprocessing><metric><data-leakage>,1,
120592,1,Question,3/30/2023 16:19,0,80,<python><cnn><overfitting><image-preprocessing>,1,
120593,1,Question,3/30/2023 19:38,0,4,<classification><pytorch><computer-vision>,0,
120594,1,Question,3/30/2023 20:00,0,8,<machine-learning><neural-network><clustering><machine-learning-model><unsupervised-learning>,0,
120595,1,Question,3/30/2023 21:38,0,659,<python-3.x><lightgbm>,0,
120596,1,Question,3/30/2023 21:56,1,490,<python><pytorch><computer-vision><yolo><multitask-learning>,1,
120597,2,Answer,3/30/2023 23:20,0,,,,
120598,1,Question,3/31/2023 0:22,0,38,<feature-selection><feature-engineering><pca><dimensionality-reduction><missing-data>,1,
120599,2,Answer,3/31/2023 6:17,0,,,,
120601,1,Question,3/31/2023 9:47,7,1873,<machine-learning><nlp><transformer><bert><hyperparameter>,1,
120602,2,Answer,3/31/2023 10:06,8,,,,
120603,2,Answer,3/31/2023 10:39,1,,,,
120604,1,Question,3/31/2023 11:45,1,202,<batch-normalization>,2,
120605,1,Question,3/31/2023 13:22,0,58,<deep-learning><gaussian>,1,
120606,1,Question,3/31/2023 14:00,0,24,<deep-learning><clustering><pytorch><computer-vision><yolo>,0,
120607,2,Answer,3/31/2023 14:28,0,,,,
120608,2,Answer,3/31/2023 14:33,0,,,,
120610,1,Question,3/31/2023 17:42,0,7,<machine-learning><pytorch><yolo>,0,
120611,1,Question,3/31/2023 17:45,0,15,<statistics><noise>,0,
120612,1,Question,3/31/2023 18:59,1,325,<cross-validation><grid-search><catboost>,2,
120614,1,Question,3/31/2023 20:17,0,12,<machine-learning><python>,0,
120615,1,Question,3/31/2023 20:38,0,85,<deep-learning><nlp><pytorch><text-classification><sentiment-analysis>,1,
120616,2,Answer,3/31/2023 21:59,0,,,,
120617,1,Question,3/31/2023 22:24,0,34,<neural-network><regression><loss-function>,0,
120618,1,Question,3/31/2023 23:10,0,139,<time-series><regression>,1,
120620,1,Question,4/1/2023 4:02,0,49,<python><keras><data><training><ensemble-learning>,0,
120621,1,Question,4/1/2023 6:59,0,45,<classification>,0,
120622,2,Answer,4/1/2023 11:47,-1,,,,
120623,1,Question,4/1/2023 13:57,0,80,<machine-learning><regression><decision-trees><boosting><gradient-boosting-decision-trees>,1,
120624,2,Answer,4/1/2023 14:06,1,,,,
120625,2,Answer,4/1/2023 14:38,0,,,,
120626,2,Answer,4/1/2023 15:28,-1,,,,
120627,2,Answer,4/1/2023 15:39,1,,,,
120630,1,Question,4/1/2023 17:44,0,78,<data><preprocessing><bert><huggingface><finetuning>,2,
120631,1,Question,4/1/2023 18:40,0,47,<text-mining><text-classification><orange><labeling>,0,
120632,2,Answer,4/1/2023 18:40,0,,,,
120633,2,Answer,4/1/2023 20:32,0,,,,
120634,2,Answer,4/2/2023 3:24,0,,,,
120635,2,Answer,4/2/2023 5:07,2,,,,
120636,1,Question,4/2/2023 5:32,0,33,<dataset>,0,
120637,1,Question,4/2/2023 6:27,2,1692,<finetuning><one-shot-learning><few-shot-learning><zero-shot-learning>,0,
120638,1,Question,4/2/2023 6:49,0,8,<classification><regression>,0,
120639,1,Question,4/2/2023 8:46,0,38,<tensorflow><reinforcement-learning>,0,
120640,1,Question,4/2/2023 9:10,0,41,<logistic-regression><hyperparameter-tuning><matlab><retraining>,0,
120641,1,Question,4/2/2023 9:11,0,26,<python-3.x>,0,
120642,1,Question,4/2/2023 9:12,0,169,<machine-learning><nlp><lstm><word-embeddings><bert>,1,
120643,2,Answer,4/2/2023 9:20,0,,,,
120644,2,Answer,4/2/2023 9:45,1,,,,
120645,1,Question,4/2/2023 10:16,0,114,<reinforcement-learning><openai-gym>,0,
120646,1,Question,4/2/2023 10:39,0,290,<machine-learning><diffusion><entropy>,0,
120647,2,Answer,4/2/2023 11:26,2,,,,
120649,1,Question,4/2/2023 13:09,0,354,<tensorflow><reinforcement-learning><openai-gym>,1,
120651,2,Answer,4/2/2023 15:09,1,,,,
120652,1,Question,4/2/2023 16:02,0,57,<reinforcement-learning>,0,
120653,1,Question,4/2/2023 16:34,1,38,<python><linear-regression><gradient-descent>,2,
120654,2,Answer,4/2/2023 19:10,0,,,,
120655,2,Answer,4/2/2023 19:34,1,,,,
120656,1,Question,4/2/2023 20:12,0,31,<machine-learning><information-theory><mutual-information>,0,
120657,1,Question,4/3/2023 0:28,0,12,<regression><correlation><pearsons-correlation-coefficient><t>,0,
120659,1,Question,4/3/2023 1:28,0,11,<data>,0,
120660,1,Question,4/3/2023 5:02,0,14,<k-means><cosine-distance><numerical>,0,
120661,1,Question,4/3/2023 7:53,0,14,<predictive-modeling>,0,
120663,1,Question,4/3/2023 9:38,0,7,<machine-learning><rbm>,0,
120664,1,Question,4/3/2023 10:13,0,113,<python><data-mining><data><orange>,0,
120665,2,Answer,4/3/2023 10:13,0,,,,
120667,1,Question,4/3/2023 10:57,0,55,<causalimpact>,2,
120668,2,Answer,4/3/2023 10:57,0,,,,
120669,2,Answer,4/3/2023 11:53,0,,,,
120672,1,Question,4/3/2023 14:16,1,87,<python><neural-network><regularization>,1,
120673,2,Answer,4/3/2023 14:36,5,,,,
120674,1,Question,4/3/2023 14:50,0,46,<deep-learning><voice><speaker-sgmentation>,1,
120676,2,Answer,4/3/2023 15:20,0,,,,
120678,1,Question,4/3/2023 18:01,0,1020,<speech-to-text>,0,
120679,1,Question,4/3/2023 18:46,0,44,<machine-learning><data><training>,1,
120680,1,Question,4/3/2023 18:58,0,426,<bert><topic-model>,1,
120681,1,Question,4/3/2023 20:06,0,934,<pytorch><huggingface><pytorch-lightning>,0,
120682,1,Question,4/3/2023 21:52,0,379,<gpt><chatbot>,1,
120683,1,Question,4/3/2023 22:48,0,41,<logistic-regression>,1,
120684,2,Answer,4/4/2023 0:50,0,,,,
120685,1,Question,4/4/2023 3:50,0,213,<machine-learning><classification><class-imbalance>,2,
120686,1,Question,4/4/2023 4:03,0,39,<pytorch><weight-initialization>,0,
120687,2,Answer,4/4/2023 4:05,0,,,,
120688,1,Question,4/4/2023 5:34,0,8,<clustering><text-classification><agglomerative>,0,
120689,2,Answer,4/4/2023 5:49,0,,,,
120691,1,Question,4/4/2023 6:59,0,9,<prophet>,0,
120692,1,Question,4/4/2023 7:11,0,43,<recommender-system><metric>,0,
120693,2,Answer,4/4/2023 7:20,1,,,,
120694,1,Question,4/4/2023 7:29,0,25,<machine-learning><clustering>,0,
120695,1,Question,4/4/2023 8:30,0,55,<machine-learning><time-series><lstm>,0,
120696,1,Question,4/4/2023 9:44,0,29,<time-series><data>,0,
120697,1,Question,4/4/2023 10:44,0,88,<interpretation><pickle>,0,
120699,1,Question,4/4/2023 12:46,0,27,<classification><perceptron><linear-models>,0,
120702,1,Question,4/4/2023 13:11,0,27,<scikit-learn><data-science-model>,0,
120703,2,Answer,4/4/2023 13:34,0,,,,
120704,1,Question,4/4/2023 14:09,1,897,<decision-trees><categorical-data><encoding><one-hot-encoding><categorical-encoding>,2,
